date,ticker,action,shares,market_price,executed_price,total
2022-06-01,SO,sell,124.0,66.44145965576172,65.91038850941413,8172.8881751673525
2022-06-01,MO,sell,181.0,40.03298568725586,39.119860232399716,7080.694702064348
2022-06-01,HSY,sell,35.0,191.6231689453125,191.5018457914177,6702.56460269962
2022-06-01,SJM,sell,57.0,110.31985473632812,109.73505334079515,6254.898040425323
2022-06-01,NVDA,buy,673.0,18.287696838378906,19.208452650359213,12927.28863369175
2022-06-01,LRCX,buy,241.0,48.48410415649414,48.590233067972804,11710.246169381446
2022-06-01,MU,buy,156.0,72.03773498535156,72.2892663853775,11277.12555611889
2022-06-01,ADBE,buy,26.0,418.1600036621094,418.7557778785407,10887.650224842058
2022-06-01,MSFT,buy,43.0,264.7491760253906,265.66009662730534,11423.38415497413
2022-06-01,GOOG,buy,91.0,113.28732299804688,113.5459916159816,10332.685237054326
2022-06-01,META,buy,56.0,187.33145141601562,187.5411113339328,10502.302234700237
2022-06-01,NFLX,buy,529.0,19.291000366210938,20.254411676669527,10714.58377695818
2022-06-01,BX,buy,5.795010802126273,103.70426177978516,103.94030383327585,602.3351834901205
2022-07-01,NVDA,sell,822.0,14.500455856323242,14.29059284037233,11746.867314786055
2022-07-01,LRCX,sell,309.0,37.97509002685547,37.795657367186,11678.858126460475
2022-07-01,MU,sell,196.0,52.54690933227539,52.019172055840585,10195.757722944754
2022-07-01,ADBE,sell,34.0,368.4800109863281,368.27559643474314,12521.370278781267
2022-07-01,MSFT,sell,54.0,252.27069091796875,251.37560704067735,13574.282780196578
2022-07-01,GOOG,sell,116.0,108.26896667480469,107.46494256531015,12465.933337575978
2022-07-01,META,sell,68.0,158.9198760986328,158.76351744581606,10795.919186315492
2022-07-01,NFLX,sell,677.0,17.9950008392334,17.100464656069136,11577.014572158805
2022-07-01,ALSN,sell,85.0,36.46696472167969,36.17761275236702,3075.0970839511965
2022-07-01,BX,sell,36.79501080212627,82.92588806152344,82.61348414210167,3039.7640414099183
2022-07-01,TTD,sell,34.0,41.65999984741211,41.189924381884,1400.457428984056
2022-07-01,DOCS,sell,69.0,36.720001220703125,36.373111967353765,2509.7447257474096
2022-07-01,ATO,buy,71.0,105.58314514160156,105.81695510983842,7513.003812798528
2022-07-01,CMS,buy,124.0,61.783782958984375,62.66733597233622,7770.749660569691
2022-07-01,NEM,buy,148.0,55.010711669921875,55.74447772760999,8250.182703686278
2022-07-01,ED,buy,88.0,86.18457794189453,86.32489414285153,7596.590684570935
2022-07-01,NEE,buy,96.0,73.10037994384766,73.95203840285394,7099.395686673979
2022-07-01,AEM,buy,190.0,43.479000091552734,43.90897766759377,8342.705756842815
2022-07-01,HRL,buy,180.0,41.962947845458984,42.77045406375784,7698.681731476411
2022-07-01,XEL,buy,119.0,64.62259674072266,65.32211081015478,7773.331186408419
2022-07-01,SO,buy,120.0,64.322021484375,65.2705750638048,7832.469007656576
2022-07-01,MO,buy,282.0,31.88425064086914,32.86851315914125,9268.920710877834
2022-07-01,HSY,buy,35.0,201.95867919921875,202.38674843952214,7083.536195383274
2022-07-01,SJM,buy,60.0,116.20121765136719,116.6462849032089,6998.777094192534
2022-08-01,ATO,sell,51.0,111.10299682617188,110.14126695913096,5617.204614915679
2022-08-01,CMS,sell,79.0,61.783782958984375,60.817473286800684,4804.580389657254
2022-08-01,NEM,sell,24.0,40.41493225097656,40.20133733913476,964.8320961392342
2022-08-01,ED,sell,58.0,87.15066528320312,86.73626021544031,5030.703092495538
2022-08-01,NEE,sell,75.0,77.41055297851562,76.57636856216212,5743.227642162159
2022-08-01,AEM,sell,88.0,39.37963104248047,38.75205175166851,3410.180554146829
2022-08-01,HRL,sell,126.0,43.613243103027344,43.55077443816834,5487.397579209211
2022-08-01,XEL,sell,77.0,65.12084197998047,64.87627604987678,4995.473255840512
2022-08-01,SO,sell,84.0,67.43521881103516,66.85109097487813,5615.491641889763
2022-08-01,MO,sell,167.0,33.24262237548828,32.924680730997096,5498.421682076515
2022-08-01,HSY,sell,26.0,209.98219299316406,209.60438932151754,5449.714122359456
2022-08-01,SJM,sell,44.0,118.73445129394531,118.42789625247923,5210.827435109086
2022-08-01,NVDA,buy,412.0,18.41237449645996,18.66904164023706,7691.645155777669
2022-08-01,LRCX,buy,157.0,48.3597297668457,48.44528625313097,7605.909941741563
2022-08-01,MU,buy,123.0,61.374053955078125,61.5089635052621,7565.602511147238
2022-08-01,ADBE,buy,18.0,411.0899963378906,411.3154611980857,7403.678301565543
2022-08-01,MSFT,buy,27.0,270.18182373046875,270.5273010310893,7304.23712783941
2022-08-01,GOOG,buy,60.0,114.62033081054688,114.8359158634498,6890.154951806988
2022-08-01,META,buy,44.0,158.8206024169922,159.58363834678906,7021.680087258718
2022-08-01,NFLX,buy,283.0,22.621000289916992,22.85697276948218,6468.523293763457
2022-08-01,BX,buy,72.0,93.38249206542969,94.34320426575583,6792.71070713442
2022-08-01,TTD,buy,96.6817919400922,45.43000030517578,45.8890377092931,4436.63439614092
2022-09-01,NVDA,sell,216.0,13.915367126464844,13.35592669232689,2884.880165542608
2022-09-01,LRCX,sell,101.0,41.55397415161133,41.33381735620684,4174.715552976892
2022-09-01,MU,sell,82.0,56.2415657043457,55.52863079653606,4553.347725315957
2022-09-01,ADBE,sell,11.0,370.5299987792969,370.44757376359,4074.92331139949
2022-09-01,MSFT,sell,18.0,253.6047821044922,252.88146999175427,4551.866459851577
2022-09-01,GOOG,sell,40.0,109.7270278930664,109.17398345532374,4366.95933821295
2022-09-01,META,sell,31.0,164.21292114257812,163.2495557643327,5060.736228694314
2022-09-01,NFLX,sell,216.0,23.003999710083008,22.24860463675009,4805.69860153802
2022-09-01,BX,sell,47.0,85.1604232788086,84.84012781750798,3987.486007422875
2022-09-01,TTD,sell,79.68179194009218,61.88999938964844,61.32704933358783,4886.649185298715
2022-09-01,DOCS,buy,75.0,32.689998626708984,32.802416485708726,2460.1812364281545
2022-09-01,ALSN,buy,67.0,34.590641021728516,35.0922890127282,2351.1833638527896
2022-09-01,ATO,buy,32.0,105.85348510742188,105.86367774664947,3387.637687892783
2022-09-01,CMS,buy,48.0,61.358455657958984,62.29438773816062,2990.13061143171
2022-09-01,NEM,buy,103.0,36.79072189331055,36.85867398499167,3796.4434204541417
2022-09-01,ED,buy,30.0,88.83422088623047,88.93083199186351,2667.9249597559055
2022-09-01,NEE,buy,35.0,78.65219116210938,78.83832261610091,2759.3412915635317
2022-09-01,AEM,buy,92.0,37.20951461791992,38.016759293837055,3497.541855033009
2022-09-01,HRL,buy,81.0,41.535579681396484,41.6934531678083,3377.1697065924723
2022-09-01,XEL,buy,38.0,67.10498809814453,67.20845920496564,2553.921449788694
2022-09-01,SO,buy,37.0,69.88326263427734,69.8837343921107,2585.698172508096
2022-09-01,MO,buy,76.0,34.238773345947266,34.885784601212194,2651.319629692127
2022-09-01,HSY,buy,14.0,208.89242553710938,209.61616990880714,2934.6263787233
2022-09-01,SJM,buy,18.0,126.73139953613281,126.97618197401893,2285.5712755323407
2022-10-01,NFLX,sell,21.0,23.54400062561035,22.88688003854491,480.62448080944307
2022-10-01,ALSN,sell,3.0,32.24128723144531,31.419575569694445,94.25872670908333
2022-10-01,TTD,sell,4.0,59.75,58.956642528467654,235.82657011387062
2022-10-01,DOCS,sell,1.0,30.219999313354492,29.271423512600457,29.271423512600457
2022-10-01,NEM,sell,42.0,38.303016662597656,37.364478263158304,1569.3080870526487
2022-10-01,AEM,sell,45.0,39.09823226928711,38.18886532394862,1718.498939577688
2022-10-01,HRL,sell,17.0,40.17405319213867,39.556718693372986,672.4642177873408
2022-10-01,HSY,sell,3.0,202.3840789794922,201.81766535527265,605.452996065818
2022-10-01,SJM,sell,6.0,122.64356994628906,121.98848698726285,731.9309219235771
2022-10-01,NVDA,buy,19.0,12.123759269714355,12.30613008549128,233.8164716243343
2022-10-01,LRCX,buy,10.0,35.33847427368164,35.81253039405243,358.1253039405243
2022-10-01,MU,buy,4.0,49.16597366333008,49.938547875284684,199.75419150113873
2022-10-01,ADBE,buy,3.0,275.20001220703125,275.26204822331164,825.7861446699349
2022-10-01,GOOG,buy,2.0,95.43423461914062,95.68185936865744,191.36371873731488
2022-10-01,META,buy,3.0,134.73878479003906,135.01197447038192,405.03592341114575
2022-10-01,BX,buy,2.0,75.70819854736328,76.30061250153881,152.60122500307762
2022-10-01,ATO,buy,4.0,93.92906188964844,94.06725412902058,376.26901651608233
2022-10-01,CMS,buy,15.0,52.47454071044922,53.2361403578508,798.542105367762
2022-10-01,ED,buy,9.0,76.61327362060547,77.25748091006825,695.3173281906143
2022-10-01,NEE,buy,1.0,71.4945297241211,71.55927573349182,71.55927573349182
2022-10-01,XEL,buy,14.0,57.316585540771484,58.13252800065601,813.8553920091841
2022-10-01,SO,buy,10.0,60.32831573486328,60.8048224693667,608.048224693667
2022-10-01,MO,buy,2.0,31.154571533203125,31.18175615259752,62.36351230519504
2022-11-01,ATO,sell,32.0,98.00531005859375,97.72812183744595,3127.2998987982705
2022-11-01,CMS,sell,47.0,51.63661575317383,50.94247353833224,2394.2962563016154
2022-11-01,NEM,sell,67.0,38.01139831542969,37.72068516390966,2527.285905981947
2022-11-01,ED,sell,37.0,78.63223266601562,78.30955133007913,2897.4533992129277
2022-11-01,NEE,sell,35.0,70.85626220703125,70.67306842330954,2473.557394815834
2022-11-01,AEM,sell,84.0,42.3664436340332,41.507692010610114,3486.6461288912496
2022-11-01,HRL,sell,71.0,41.300540924072266,40.50215470419598,2875.652983997915
2022-11-01,XEL,sell,50.0,59.018165588378906,58.41988711491124,2920.994355745562
2022-11-01,SO,sell,37.0,58.13698196411133,57.61222409038431,2131.6522913442195
2022-11-01,MO,sell,120.0,35.59861373901367,34.93451179226851,4192.141415072221
2022-11-01,HSY,sell,17.0,218.2556915283203,217.85011015585226,3703.4518726494885
2022-11-01,SJM,sell,27.0,133.2647705078125,132.69540189809422,3582.775851248544
2022-11-01,NVDA,buy,347.0,13.525996208190918,13.562381970175332,4706.146543650841
2022-11-01,LRCX,buy,117.0,39.84847640991211,40.12490145700292,4694.613470469341
2022-11-01,MU,buy,85.0,53.95081329345703,54.185511872511505,4605.768509163478
2022-11-01,ADBE,buy,13.0,316.0199890136719,316.33389393565136,4112.340621163467
2022-11-01,MSFT,buy,23.0,222.21583557128906,222.23718261081314,5111.455200048702
2022-11-01,GOOG,buy,52.0,89.82628631591797,90.74285907238132,4718.628671763829
2022-11-01,META,buy,60.0,94.53960418701172,94.73389273812731,5684.033564287639
2022-11-01,NFLX,buy,123.0,28.674999237060547,28.88451828673157,3552.795749267983
2022-11-01,BX,buy,29.68965612164987,84.88346099853516,84.91831231615335,2521.1954910974578
2022-12-01,ATO,sell,63.0,109.03315734863281,108.0919830393569,6809.794931479485
2022-12-01,CMS,sell,118.0,55.78057861328125,55.53390504839418,6553.000795710514
2022-12-01,NEM,sell,165.0,44.26308822631836,43.57737387221568,7190.266688915587
2022-12-01,ED,sell,79.0,88.1937484741211,87.226671989187,6890.9070871457725
2022-12-01,NEE,sell,87.0,77.74111938476562,77.51160649578384,6743.5097651331935
2022-12-01,AEM,sell,148.0,48.691471099853516,48.577739215056624,7189.505403828381
2022-12-01,HRL,sell,143.0,42.31415557861328,42.288537989556886,6047.260932506635
2022-12-01,XEL,sell,103.0,62.86017608642578,62.70551308429365,6458.667847682246
2022-12-01,SO,sell,103.0,60.71586608886719,59.90787110122696,6170.510723426377
2022-12-01,MO,sell,166.0,36.26984786987305,35.55580523461411,5902.263668945942
2022-12-01,HSY,sell,26.0,213.8508758544922,213.04070152390054,5539.058239621414
2022-12-01,SJM,sell,44.0,138.33921813964844,137.5928549496286,6054.085617783658
2022-12-01,NVDA,buy,545.0,17.11786460876465,17.476125570858716,9524.488436118001
2022-12-01,LRCX,buy,241.0,44.717647552490234,45.425168510558315,10947.465611044554
2022-12-01,MU,buy,210.0,54.57038116455078,55.518269174342635,11658.836526611953
2022-12-01,ADBE,buy,30.0,344.1099853515625,344.2423423364597,10327.270270093792
2022-12-01,MSFT,buy,40.0,248.74282836914062,249.01371657112742,9960.548662845096
2022-12-01,GOOG,buy,90.0,100.52603912353516,100.9134083201789,9082.206748816101
2022-12-01,META,buy,65.0,119.60452270507812,120.56109602583074,7836.471241678998
2022-12-01,NFLX,buy,258.93142073063035,31.69499969482422,31.71320105454982,8211.544204970709
2023-01-01,NVDA,sell,590.0,14.599384307861328,14.226362610818676,8393.553940383019
2023-01-01,LRCX,sell,243.0,40.73265075683594,40.65267249081983,9878.599415269218
2023-01-01,MU,sell,190.0,49.263545989990234,48.496871531354934,9214.405590957438
2023-01-01,ADBE,sell,31.0,336.5299987792969,335.9107945052996,10413.234629664286
2023-01-01,MSFT,sell,42.0,234.2200469970703,233.3540761067058,9800.871196481643
2023-01-01,GOOG,sell,87.0,88.0694580078125,87.4343968912305,7606.792529537054
2023-01-01,META,sell,83.0,119.50521087646484,119.32571653226412,9904.034472177922
2023-01-01,NFLX,sell,262.9314207306304,29.488000869750977,29.259510980272626,7693.244791926562
2023-01-01,BX,buy,43.310343878350125,67.75880432128906,68.46466491845308,2965.228181134217
2023-01-01,TTD,buy,125.0,44.83000183105469,45.209228950578435,5651.153618822304
2023-01-01,DOCS,buy,122.0,33.560001373291016,34.25025364284773,4178.5309444274235
2023-01-01,ALSN,buy,89.0,39.91896057128906,40.11514834245615,3570.2482024785977
2023-01-01,ATO,buy,59.0,104.00326538085938,104.52328535186619,6166.873835760105
2023-01-01,CMS,buy,102.0,57.52457046508789,57.73113661642384,5888.575934875232
2023-01-01,NEM,buy,138.0,43.522586822509766,43.90895990385738,6059.436466732318
2023-01-01,ED,buy,71.0,85.9044189453125,86.0225892040862,6107.60383349012
2023-01-01,NEE,buy,79.0,76.61390686035156,77.14283380068959,6094.283870254478
2023-01-01,AEM,buy,123.0,48.52347183227539,48.66477174329537,5985.76692442533
2023-01-01,HRL,buy,151.0,40.50031661987305,41.41047926886335,6252.982369598366
2023-01-01,XEL,buy,94.0,63.21958541870117,63.677301021624174,5985.666296032672
2023-01-01,SO,buy,90.0,64.02423095703125,64.53774032573253,5808.396629315927
2023-01-01,MO,buy,60.40955182658115,35.99543380737305,36.25237057439054,2189.9894590500708
2023-02-01,ATO,sell,89.0,110.40662384033203,109.85087296303517,9776.72769371013
2023-02-01,CMS,sell,161.0,57.87881851196289,57.30103990679893,9225.467424994627
2023-02-01,NEM,sell,213.0,49.967979431152344,49.84496181186466,10616.976865927172
2023-02-01,ED,sell,108.0,86.03058624267578,85.35038993091864,9217.842112539212
2023-02-01,NEE,sell,121.0,68.03607940673828,67.83646211705152,8208.211916163234
2023-02-01,AEM,sell,191.0,53.38609313964844,53.08814007416518,10139.83475416555
2023-02-01,HRL,sell,229.0,40.55327224731445,39.85132934659744,9125.954420370814
2023-02-01,XEL,sell,146.0,62.76872634887695,62.053899684743854,9059.869353972603
2023-02-01,SO,sell,144.0,61.73796463012695,61.254294590050456,8820.618420967267
2023-02-01,MO,sell,151.40955182658115,37.4365119934082,36.78105644215167,5569.0032716143705
2023-02-01,HSY,sell,15.0,207.78250122070312,207.0296129683214,3105.444194524821
2023-02-01,SJM,sell,24.0,136.66775512695312,135.761192151151,3258.2686116276236
2023-02-01,NVDA,buy,665.0,20.92205810546875,21.812094259352516,14505.042682469424
2023-02-01,LRCX,buy,305.0,51.38923263549805,52.286895363311295,15947.503085809945
2023-02-01,MU,buy,246.0,61.702640533447266,61.74487567333033,15189.23941563926
2023-02-01,ADBE,buy,40.0,383.9200134277344,383.94248011505505,15357.699204602202
2023-02-01,MSFT,buy,66.0,246.84811401367188,247.2582280954393,16319.043054298994
2023-02-01,GOOG,buy,141.0,100.67491912841797,100.82357368547382,14216.123889651808
2023-02-01,META,buy,30.008628007608706,152.0578155517578,152.94160422602852,4589.567708105806
2023-04-01,NVDA,sell,487.0,27.75393295288086,27.3772087902141,13332.700680834267
2023-04-01,LRCX,sell,82.0,51.5621337890625,51.225607393235165,4200.499806245283
2023-04-01,MU,sell,50.0,59.475040435791016,58.75026583273128,2937.513291636564
2023-04-01,ADBE,sell,10.0,385.3699951171875,385.0767841178956,3850.767841178956
2023-04-01,MSFT,sell,26.0,282.2732238769531,281.3492833768374,7315.081367797772
2023-04-01,GOOG,sell,40.0,103.22579193115234,102.37370924503522,4094.9483698014087
2023-04-01,META,sell,4.008628007608706,210.4698028564453,210.4289436217295,843.5313570135784
2023-04-01,NFLX,buy,304.0,34.54800033569336,35.430000288850906,10770.720087810676
2023-04-01,BX,buy,127.0,80.96207427978516,81.46013845528334,10345.437583820985
2023-04-01,TTD,buy,145.0,60.90999984741211,60.959377970870975,8839.109805776292
2023-04-01,DOCS,buy,201.25562351307497,32.380001068115234,32.892373994557275,6619.775237099877
2023-08-01,NVDA,sell,2.0,46.473182678222656,45.930088783254824,91.86017756650965
2023-08-01,LRCX,buy,1.3076719940451365,69.8239517211914,70.24710935526768,91.86017756650965
2023-09-01,NVDA,sell,58.0,48.473731994628906,47.989060947518574,2783.365534956077
2023-09-01,LRCX,buy,40.080888250964904,68.46435546875,69.44370887012641,2783.365534956077
2023-10-01,NVDA,sell,133.0,43.47095489501953,43.34553463927709,5764.956107023853
2023-10-01,LRCX,sell,27.388560245010012,61.31560516357422,60.95209936846665,1669.3902456130854
2023-10-01,ADBE,sell,4.0,509.8999938964844,509.73171695927135,2038.9268678370854
2023-10-01,GOOG,sell,7.0,130.86843872070312,130.26901922027986,911.883134541959
2023-10-01,META,sell,14.0,298.1274719238281,297.9787039358066,4171.7018551012925
2023-10-01,BX,sell,3.0,100.4573745727539,100.24306247631843,300.7291874289553
2023-10-01,TTD,sell,16.0,78.1500015258789,77.62739994166537,1242.038399066646
2023-10-01,MU,buy,32.0,67.31674194335938,67.34810448877246,2155.139343640719
2023-10-01,MSFT,buy,9.0,310.4811706542969,310.99429837415704,2798.9486853674134
2023-10-01,NFLX,buy,71.0,37.7599983215332,38.42805887606879,2728.392180200884
2023-10-01,DOCS,buy,393.4734171245244,21.219999313354492,21.39190405521104,8417.145587403858
2023-11-01,MU,sell,11.0,68.78694915771484,68.65925815462809,755.251839700909
2023-11-01,ADBE,sell,4.0,544.5,544.3982671217238,2177.5930684868954
2023-11-01,MSFT,sell,9.0,340.2952575683594,339.660145990596,3056.941313915364
2023-11-01,META,sell,3.0,309.6867370605469,309.2125142219891,927.6375426659674
2023-11-01,NFLX,sell,70.0,42.01900100708008,41.53664957896951,2907.5654705278657
2023-11-01,NVDA,buy,16.0,42.2977180480957,42.75102725636396,684.0164361018234
2023-11-01,LRCX,buy,14.0,59.348289489746094,59.533190600371626,833.4646684052027
2023-11-01,GOOG,buy,6.0,126.62032318115234,127.16845082634958,763.0107049580974
2023-11-01,BX,buy,29.0,89.61692810058594,90.13002559265593,2613.770742187022
2023-11-01,TTD,buy,33.0,70.76000213623047,71.52344262715805,2360.2736066962157
2023-11-01,DOCS,buy,123.0220587881941,20.329999923706055,20.8942453269634,2570.4530769486414
2024-02-01,NVDA,sell,113.0,62.99190902709961,62.39293547938544,7050.4017091705555
2024-02-01,LRCX,sell,46.0,81.63533020019531,81.43043913792182,3745.800200344404
2024-02-01,META,sell,1.0,392.04144287109375,391.19991270669743,391.19991270669743
2024-02-01,NFLX,sell,44.0,56.750999450683594,56.65268925129124,2492.718327056815
2024-02-01,BX,sell,13.0,117.56605529785156,116.64524479859259,1516.3881823817037
2024-02-01,MU,buy,6.0,84.9673843383789,85.22330723633341,511.33984341800044
2024-02-01,ADBE,buy,4.0,627.9099731445312,628.1369685376665,2512.547874150666
2024-02-01,MSFT,buy,6.0,397.8481750488281,398.6219659571484,2391.7317957428904
2024-02-01,GOOG,buy,24.0,141.6476287841797,142.51106440260585,3420.2655456625407
2024-02-01,TTD,buy,93.50547212511827,67.20999908447266,68.02407525599169,6360.623272686079
2024-05-01,NVDA,sell,109.0,82.99864196777344,82.15073885951348,8954.43053568697
2024-05-01,MU,sell,69.0,108.98164367675781,108.71836003425473,7501.566842363576
2024-05-01,GOOG,sell,17.0,164.33743286132812,164.2895413221451,2792.9222024764667
2024-05-01,META,sell,3.0,436.60614013671875,436.24737376775414,1308.7421213032624
2024-05-01,TTD,sell,52.505472125118274,85.41000366210938,85.24298328791866,4475.723082885736
2024-05-01,LRCX,buy,13.0,85.3392333984375,86.01031832472322,1118.1341382214018
2024-05-01,ADBE,buy,24.0,469.3900146484375,470.3099533744069,11287.438880985766
2024-05-01,MSFT,buy,9.0,389.85760498046875,390.08404013307216,3510.7563611976493
2024-05-01,NFLX,buy,59.0,55.17100143432617,55.86422195493671,3295.989095341266
2024-05-01,BX,buy,33.0,112.73023986816406,112.88087787961447,3725.068970027278
2024-05-01,DOCS,buy,84.1144456342306,24.010000228881836,24.91839924924474,2095.9973389426495
2024-07-01,NVDA,sell,4.0,124.246826171875,124.04433942728087,496.1773577091235
2024-07-01,LRCX,buy,4.712056232886095,104.46100616455078,105.29954083447325,496.17735770912356
2024-08-01,NVDA,sell,279.0,109.16327667236328,108.61723450594396,30304.208427158363
2024-08-01,LRCX,sell,205.71205623288608,81.77884674072266,81.24800932822487,16713.695063737847
2024-08-01,MU,sell,144.0,100.93347930908203,100.78455278193977,14512.975600599326
2024-08-01,ADBE,sell,41.0,546.4099731445312,545.5255175404908,22366.546219160122
2024-08-01,MSFT,sell,46.0,412.4849548339844,412.25622938210677,18963.78655157691
2024-08-01,GOOG,sell,97.0,171.36099243164062,171.3591535420907,16621.837893582797
2024-08-01,META,sell,40.0,495.3029479980469,494.3194521159696,19772.778084638783
2024-08-01,NFLX,sell,316.0,62.48500061035156,62.21055469860136,19658.53528475803
2024-08-01,BX,sell,160.0,132.24227905273438,132.04623372352464,21127.397395763943
2024-08-01,TTD,sell,185.0,87.75,87.52683102911767,16192.46374038677
2024-08-01,DOCS,sell,381.86554506002403,27.389999389648438,26.773597224087787,10223.914297193829
2024-08-01,ATO,buy,158.0,125.69546508789062,126.42351158957337,19974.914831152593
2024-08-01,CMS,buy,314.0,63.415191650390625,64.1057570361916,20129.207709364164
2024-08-01,NEM,buy,413.0,48.20098114013672,48.67034477101832,20100.852390430566
2024-08-01,ED,buy,209.0,95.2540054321289,95.83650058209159,20029.828621657143
2024-08-01,NEE,buy,265.0,75.0267105102539,76.00785787153401,20142.082335956515
2024-08-01,AEM,buy,267.0,74.40721893310547,74.4597096128273,19880.742466624888
2024-08-01,HRL,buy,653.0,30.476613998413086,30.904924521945855,20180.915712830643
2024-08-01,XEL,buy,353.0,56.284706115722656,56.46143836293823,19930.887742117196
2024-08-01,SO,buy,238.0,83.34796905517578,83.70837713163664,19922.59375732952
2024-08-01,MO,buy,443.0,44.90256881713867,45.38359477070697,20104.93248342319
2024-08-01,HSY,buy,31.82692254606483,190.3972930908203,190.44192849301257,6061.180507670328
2024-09-01,ATO,sell,104.0,127.11983489990234,126.32024746561672,13137.30573642414
2024-09-01,CMS,sell,208.0,65.34590148925781,65.21098244462226,13563.88434848143
2024-09-01,NEM,sell,280.0,51.93643569946289,51.63702424892316,14458.366789698484
2024-09-01,ED,sell,138.0,97.3323745727539,97.10841020305921,13400.960608022171
2024-09-01,NEE,sell,176.0,77.55484008789062,77.53697561419735,13646.507708098732
2024-09-01,AEM,sell,181.0,80.05833435058594,79.29650927626084,14352.66817900321
2024-09-01,HRL,sell,426.0,30.561115264892578,30.441013889020127,12967.871916722574
2024-09-01,XEL,sell,234.0,58.30337905883789,58.17775163918434,13613.593883569136
2024-09-01,SO,sell,155.0,82.91777038574219,82.35710339786306,12765.351026668774
2024-09-01,MO,sell,300.0,48.26891326904297,47.96284616925724,14388.853850777172
2024-09-01,NVDA,buy,186.0,119.31893157958984,119.57879854216482,22241.656528842657
2024-09-01,LRCX,buy,302.0,80.86092376708984,80.91647155988896,24436.774411086466
2024-09-01,MU,buy,254.0,95.69341278076172,96.64563957141358,24547.99245113905
2024-09-01,ADBE,buy,37.0,574.4099731445312,575.0002482732325,21275.0091861096
2024-09-01,MSFT,buy,54.0,413.2582092285156,413.9115466636566,22351.22351983746
2024-09-01,GOOG,buy,129.0,164.06735229492188,164.77315350023557,21255.736801530387
2024-09-01,META,buy,0.35987007344683314,518.7575073242188,519.5518124900436,186.97114892022728
2024-10-01,NVDA,sell,87.0,116.95994567871094,116.95681497341089,10175.242902686747
2024-10-01,LRCX,sell,126.0,78.77249145507812,78.12929473211597,9844.291136246611
2024-10-01,MU,sell,126.0,99.74028015136719,99.4868222580407,12535.339604513129
2024-10-01,ADBE,sell,10.0,502.79998779296875,501.8558889531832,5018.5588895318315
2024-10-01,MSFT,sell,26.0,416.775146484375,416.40932595893076,10826.6424749322
2024-10-01,GOOG,sell,61.0,167.5767364501953,166.59690847088456,10162.411416723959
2024-10-01,META,buy,13.640129926553165,574.1947631835938,574.6045138366461,7837.680225115769
2024-10-01,NFLX,buy,121.0,70.61299896240234,71.49563721779816,8650.972103353577
2024-10-01,BX,buy,61.0,146.54449462890625,147.14974105038144,8976.134204073267
2024-10-01,TTD,buy,61.0,108.72000122070312,108.76860815196522,6634.885097269878
2024-10-01,DOCS,buy,6.0,43.20000076293945,43.99351321559649,263.9610792935789
2024-10-01,ALSN,buy,91.0,96.12736511230469,96.55774193897612,8786.754516446827
2024-10-01,ATO,buy,50.0,135.1316680908203,135.7551255373675,6787.756276868375
2024-10-01,CMS,buy,99.0,68.41773223876953,68.4857590212785,6780.090143106571
2024-10-01,NEM,buy,72.43681509179514,52.92237091064453,53.07042798934542,3844.252779106643
2024-11-01,ATO,sell,104.0,134.5677490234375,133.99693935239128,13935.681692648694
2024-11-01,CMS,sell,205.0,65.76959991455078,65.5117476184231,13429.908261776736
2024-11-01,NEM,sell,205.43681509179515,44.242088317871094,43.600415107522025,8957.130416369515
2024-11-01,ED,sell,71.0,95.83731842041016,95.23192589427971,6761.466738493859
2024-11-01,NEE,sell,89.0,74.51081085205078,73.82723746975677,6570.624134808352
2024-11-01,AEM,sell,86.0,84.31330871582031,84.26330223782064,7246.643992452575
2024-11-01,HRL,sell,227.0,29.29619026184082,28.955089368648427,6572.805286683193
2024-11-01,XEL,sell,119.0,64.05178833007812,63.43447800816545,7548.702882971688
2024-11-01,SO,sell,83.0,84.97152709960938,84.82638878477452,7040.590269136285
2024-11-01,MO,sell,143.0,49.308345794677734,48.49219113841775,6934.383332793738
2024-11-01,HSY,sell,31.82692254606483,172.17739868164062,171.5146908276425,5458.784780483634
2024-11-01,NVDA,buy,140.0,135.35365295410156,135.41353263437054,18957.894568811877
2024-11-01,LRCX,buy,362.0,73.89427947998047,73.91697478895107,26757.944873600285
2024-11-01,MU,buy,239.0,99.27523803710938,99.44497514380113,23767.34905936847
2024-11-01,ADBE,buy,43.41453213936837,482.79998779296875,483.0993737191237,20973.533286837628
2025-02-01,NVDA,sell,22.0,120.03717041015625,119.38939544258668,2626.5666997369067
2025-02-01,LRCX,sell,181.0,80.3144760131836,79.51692186176258,14392.562856979028
2025-02-01,MU,sell,46.0,90.94195556640625,90.03510051631314,4141.6146237504045
2025-02-01,ADBE,sell,2.4145321393683616,437.45001220703125,437.3900021571701,1056.0922176468841
2025-02-01,MSFT,buy,35.0,412.0206298828125,412.8164920444459,14448.577221555606
2025-02-01,GOOG,buy,30.0,204.80270385742188,205.39311786350945,6161.7935359052835
2025-02-01,META,buy,2.3361103835572288,687.0136108398438,687.6668379882573,1606.4656406523343
2025-02-01,NFLX,buy,2.325514735961987e-15,97.6760025024414,97.77348297437267,2.2737367544323206e-13
2025-04-01,NVDA,sell,370.0,110.1300048828125,109.71717596916184,40595.35510858988
2025-04-01,LRCX,sell,552.0,72.38687896728516,71.56105868306925,39501.70439305423
2025-04-01,MU,sell,472.0,88.53534698486328,87.53750591715344,41317.70279289642
